2015,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,464,411,454,449,488,509,505,516,564,604,623,642
2015,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,0,0,0,0,11,43,36,36,63,54,100
2016,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,668,576,549,500,545,551,552,650,695,694,729,945
2016,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,87,97,119,85,72,89,98,114,115,104,98,116
2017,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,943,883,908,932,983,718,805,845,740,688,682,790
2017,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,5,3,1,5,2,0,6,3,3,3
2017,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,0,0,18,19,33,24,18,0,38,34,24,23
2017,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,118,92,97,92,66,78,87,72,85,86,78,125
2018,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,863,721,721,686,680,505,467,516,519,498,549,615
2018,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,3,3,7,5,3,4,2,3,6,6,7,7
2018,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,32,11,15,23,25,15,20,17,13,16,21,21
2018,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,120,92,85,90,94,103,83,81,87,83,109,120
2019,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,583,546,562,568,540,562,574,577,497,531,471,483
2019,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,9,4,19,5,7,3,8,9,14,10,1,8
2019,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,22,15,3,16,17,12,21,14,14,18,8,16
2019,2,Baja California,2004,Tijuana,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
